EmpID,FirstName,LastName,Name,Position,Department,Agreement_Date,ExitDate, Contract_Term (in months) ,Current Employee Rating,Basic Salary,Bonus,Benefits,cloud_service_used,database_software_required,statistic_software_required,programming_language_required,Tools_used
3536,Aylin,Berg,,Administrative,Sales,2022-08-06,,-1492.633333,2,53067.2,0,4.5,Pig,,R,Ruby,",R,Ruby"
3539,Chaz,Bruce,,Foreman,Sales,2019-12-08,,-1460.233333,5,48268.8,0,4500,,SQL,SPSS,Python,"SQL,SPSS,Python"
3542,Ellie,Gill,,Manager,Sales,2023-04-15,,-1501.033333,1,56259.92,0,0,MapReduce/Elastic MapReduce,SQL,SAS,Python,"SQL,SAS,Python"
3543,Rayne,Kerr,,Laborer,Sales,2020-11-10,,-1471.5,2,41482.88,1820.25,797.2,Pig,SQL,SAS,Python,"SQL,SAS,Python"
3545,Ryann,Rubio,,Locator,IT/IS,2022-03-07,,-1487.566667,1,41740.61,2627.64,194.73,MapReduce/Elastic MapReduce,,,,",,"
3547,Adriel,Wiggins,,Supervisor,Sales,2022-01-20,,-1486.033333,2,49285.2,857.06,4071.39,Hadoop,,SAS,Java/Javascript,",SAS,Java/Javascript"
3551,Emery,Roach,,Engineer,Sales,2018-08-11,,-1444.1,4,59524.96,0,0,,,R,,",R,"
3553,Khalil,Mendez,,Foreman,Sales,2020-01-20,,-1461.666667,4,57187.7,8931.2,2658.66,Pig,SQL,SAS,Python,"SQL,SAS,Python"
3554,Lizeth,Holland,,Cpo,Sales,2019-03-31,,-1451.833333,1,33262.72,1566.35,956.2,Pig,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
3557,Nicholas,Obrien,,Operator,Sales,2019-02-13,,-1450.3,2,46096,1944.1,2115.5,,SQL,,Ruby,"SQL,,Ruby"
3558,Mildred,Gentry,,Manager,Production       ,2018-12-30,,-1448.8,1,103272,0,2500,Hadoop,,R,,",R,"
3560,Joanne,Handschiegl,,Technician,Production       ,2022-06-01,,-1490.433333,4,75792.64,0,0,Pig,SQL,SAS,Python,"SQL,SAS,Python"
3561,Dianna,Blount,,Technician,Production       ,2023-03-28,,-1500.433333,5,58942.4,3526.22,10224.09,,,,,",,"
3563,Nore,Sadki,,Driver,Production       ,2019-01-01,,-1448.866667,4,42211.1,2329.16,926.44,Hadoop,SQL,R,,"SQL,R,"
3565,Kramer,Keatts,,Lineman,Production       ,2021-09-11,,-1481.666667,4,24141.52,0,371.73,Hadoop,,SAS,,",SAS,"
3566,Maliki,Moumanil,,Lineman,Production       ,2021-09-26,,-1482.166667,2,114166.4,0,6621.6,,,R,Python,",R,Python"
3567,Nader,Barton,,Technician,Production       ,2023-03-04,,-1499.633333,4,15883.2,0,3615.16,Hadoop,SQL,SAS,Python,"SQL,SAS,Python"
3577,Miguel,Estremera,,Tower Hand,Production       ,2019-09-15,,-1457.433333,4,85494.37,44530.38,289.91,Hadoop,SQL,SAS,Python,"SQL,SAS,Python"
3578,Clinton,Owad,,Technician,Production       ,2019-05-04,,-1452.966667,2,0,124.83,1150,Hive,SQL,R,Python,"SQL,R,Python"
3579,Constance,Sloan,,Laborer,Production       ,2021-05-20,,-1477.866667,4,24429.66,0,190.49,Hive,SQL,STATA,Python,"SQL,STATA,Python"
3580,Davion,Sanchez,,Foreman,Production       ,2019-12-16,,-1460.5,4,34789.2,0,0,Pig,SQL,R,Python,"SQL,R,Python"
3584,Orlando,Armstrong,,Lineman,Production       ,2020-08-14,,-1468.566667,4,24299.78,224.76,120.18,Hadoop,SQL,,,"SQL,,"
3585,Edward,Everett,,Laborer,Production       ,2021-12-22,,-1485.066667,4,9702.4,22.74,0,,,,,",,"
3589,Giovani,Roy,,Laborer,Production       ,2019-04-25,,-1452.666667,1,37908.8,0,0,MapReduce/Elastic MapReduce,,R,Python,",R,Python"
3593,Brayden,Malone,,Foreman,Production       ,2020-05-30,,-1466.033333,1,51419.36,7604.04,121.8,,SQL,,Python,"SQL,,Python"
3594,Maribel,Morrison,,Technician,Production       ,2018-12-11,,-1448.166667,1,75755.2,31380.65,3114.68,,,,,",,"
3596,Kellen,Medina,,Technician,Production       ,2019-07-28,,-1455.8,2,75755.2,8268.78,2434.34,NoSQL,SQL,R,Python,"SQL,R,Python"
3599,Elaine,Weeks,,Technician,Production       ,2020-04-12,,-1464.433333,2,3585.93,0,0,Pig,SQL,SPSS,Python,"SQL,SPSS,Python"
3600,Marely,Dixon,,Technician,Production       ,2022-11-01,,-1495.533333,2,41673.6,2221.91,805.21,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
3601,Keagan,Henson,,Billing,Production       ,2022-11-21,,-1496.2,5,48268.8,249.95,4250,Pig,,SPSS,,",SPSS,"
3605,Emerson,Pitts,,Technician,Production       ,2019-09-18,,-1457.533333,4,59604.48,0,0,NoSQL,,SPSS,Python,",SPSS,Python"
3608,Ally,Zhang,,Technician,Production       ,2019-02-13,,-1450.3,3,64143.68,8332.05,3596.44,,SQL,R,,"SQL,R,"
3609,Kayleigh,Harmon,,Welder,Production       ,2021-06-02,,-1478.3,3,45419.93,5096.83,3.6,MapReduce/Elastic MapReduce,SQL,SPSS,Python,"SQL,SPSS,Python"
3610,Kayley,Myers,,Laborer,Production       ,2018-10-11,,-1446.133333,3,4729.77,621.14,13.41,,,R,Python,",R,Python"
3611,Rowan,Cobb,,Technician,Production       ,2021-03-09,,-1475.466667,2,19949.29,1089.97,30.91,,SQL,,Python,"SQL,,Python"
3612,Edward,Mann,,Technician,Production       ,2022-01-23,,-1486.133333,4,76392.4,0,56265.45,,,R,Python,",R,Python"
3613,Amirah,Johnson,,Laborer,Production       ,2019-02-24,,-1450.666667,1,46291.52,1150.25,0,NoSQL,SQL,R,Python,"SQL,R,Python"
3616,Ruben,Lewis,,Laborer,Production       ,2022-02-12,,-1486.8,4,10897.6,1101.93,0,,SQL,,Python,"SQL,,Python"
3617,Bailey,Collier,,Splicer,Production       ,2023-02-01,,-1498.6,1,46244.6,3068.67,958.05,Pig,,R,Python,",R,Python"
3618,Charlee,Roth,,Splicer,Production       ,2023-02-04,,-1498.7,3,21.74,0,0,NoSQL,,SAS,Python,",SAS,Python"
3621,Victoria,Franco,,Laborer,Production       ,2018-11-28,,-1447.733333,2,9021.6,0,24780.69,,,,,",,"
3623,Jocelyn,Kline,,Engineer,Production       ,2019-02-11,,-1450.233333,3,52625.25,11682.11,4665.63,MapReduce/Elastic MapReduce,,,Java/Javascript,",,Java/Javascript"
3624,Cesar,Higgins,,Engineer,Production       ,2020-01-09,,-1461.3,4,114085.82,0,5605,Hadoop,SQL,,Python,"SQL,,Python"
3626,Raphael,Sandoval,,Foreman,Production       ,2021-05-15,,-1477.7,2,113201.6,0,9068.8,Hadoop,mySQL,SAS,Python,"mySQL,SAS,Python"
3628,Peyton,Barber,,Technician,Production       ,2020-09-18,,-1469.733333,3,8206.28,0,1274.31,Hadoop,,SAS,Python,",SAS,Python"
3630,Stephanie,Briggs,,Laborer,Production       ,2019-02-23,,-1450.633333,5,56086.66,279.85,5009.94,,,,,",,"
3633,Emma,Ware,,Laborer,Production       ,2022-03-21,,-1488.033333,5,80395.7,20970.9,560.64,,SQL,,,"SQL,,"
3635,Kylee,Bates,,Runner,Production       ,2020-10-26,,-1471,4,84582.4,0,769.5,,SQL,SAS,Java/Javascript,"SQL,SAS,Java/Javascript"
3636,Marc,Chandler,,Supervisor,Production       ,2020-01-29,,-1461.966667,3,74028.8,0,2281.96,,,,,",,"
3637,Abdullah,Pruitt,,Engineer,Production       ,2022-04-23,,-1489.133333,3,56854.8,0,0,,,,,",,"
3638,Shamar,Roth,,Inspector,Production       ,2023-06-15,,-1503.066667,3,24400,0,3123.2,,,,,",,"
3640,Kale,House,,Foreman,Production       ,2023-01-07,,-1497.766667,3,27568.4,0,3364.96,,,,,",,"
3643,Issac,Whitehead,,Laborer,Production       ,2020-04-16,,-1464.566667,3,61588.8,3166.95,2627.6,,,,,",,"
3644,Madisyn,Andrews,,Laborer,Production       ,2022-06-16,,-1490.933333,3,48928.32,2288.25,404.54,,,,,",,"
3645,Madyson,Rhodes,,Technician,Production       ,2019-07-22,,-1455.6,3,17772.61,91.22,5.4,MapReduce/Elastic MapReduce,,,Python,",,Python"
3646,Brenton,Rodriguez,,Splicer,Production       ,2023-04-22,,-1501.266667,3,57971.2,1905.79,6645.75,,SQL,,,"SQL,,"
3648,Keyon,Hensley,,Lineman,Production       ,2022-02-23,,-1487.166667,4,44511.2,0,0,Pig,SQL,SAS,,"SQL,SAS,"
3649,Elisha,Ruiz,,Technician,Production       ,2022-08-13,,-1492.866667,4,35636.88,2137.68,5213.84,NoSQL,SQL,,Ruby,"SQL,,Ruby"
3651,Jeremy,Meyer,,Lineman,Production       ,2019-10-14,,-1458.4,3,63825.7,11965.03,2343.81,Pig,SQL,R,Python,"SQL,R,Python"
3654,Cassius,Gates,,Lineman,Production       ,2022-11-23,,-1496.266667,4,75755.2,8212.04,7620.35,,SQL,SAS,,"SQL,SAS,"
3655,Martha,Kemp,,Engineer,Production       ,2023-02-25,,-1499.4,3,104971.2,66853.22,7204.44,,,SPSS,,",SPSS,"
3656,Francesca,Mcmahon,,Laborer,Production       ,2019-12-15,,-1460.466667,5,60185.6,0,300,,,,Python,",,Python"
3657,Lorelei,Walls,,Flagger,Production       ,2021-08-29,,-1481.233333,4,125571.2,0,6540,,,,,",,"
3660,Aron,Hester,,Supervisor,Production       ,2019-05-24,,-1453.633333,3,80195.59,23420.71,2517.83,,,SPSS,Python,",SPSS,Python"
3662,Hugh,Berry,,Laborer,Production       ,2023-06-13,,-1503,2,46384,0,5877,,SQL,,,"SQL,,"
3665,Dalton,Bowen,,Field Technician,Production       ,2019-11-22,,-1459.7,3,11072.72,136.44,6.4,,SQL,,,"SQL,,"
3672,Rhett,Valenzuela,,Foreman,Production       ,2019-01-14,,-1449.3,3,75755.2,288.08,5343.57,,SQL,SAS,,"SQL,SAS,"
3676,Leah,Robinson,,Associate,Production       ,2018-08-29,,-1444.7,3,65913.6,639.07,8552.8,Hadoop,,,,",,"
3677,Dayami,Bailey,,Supervisor,Production       ,2022-10-01,,-1494.5,3,54230.4,3317.7,7695.16,,SQL,,,"SQL,,"
3678,Ramon,Fleming,,Drafter,Production       ,2021-07-22,,-1479.966667,3,24377.96,177.03,61.2,,,,,",,"
3679,Pedro,Harrison,,Engineer,Production       ,2019-12-14,,-1460.433333,3,32088.08,958.32,8.4,,SQL,SAS,,"SQL,SAS,"
3680,Harrison,Hudson,,Operator,Production       ,2020-03-27,,-1463.9,3,56312.69,3128.47,1898.45,Hadoop,,R,Python,",R,Python"
3681,Taniya,Lane,,Project Manager,Production       ,2021-11-25,,-1484.166667,3,21600,0,2877.64,,SQL,,,"SQL,,"
3682,Rene,Wallace,,Technician,Production       ,2023-07-08,,-1503.833333,4,45062.64,0,3498.7,MapReduce/Elastic MapReduce,SQL,,Python,"SQL,,Python"
3687,Bria,Mcpherson,,Supervisor,Production       ,2019-05-17,,-1453.4,1,20429.67,1015.53,105.98,Pig,SQL,SPSS,Python,"SQL,SPSS,Python"
3689,Rashad,Wells,,Laborer,Production       ,2021-07-16,,-1479.766667,3,33445.2,240.86,1356.48,NoSQL,SQL,,C/C++/C#/Objective-C,"SQL,,C/C++/C#/Objective-C"
3691,Chace,Church,,Manager,Production       ,2020-11-23,,-1471.933333,1,61483.2,0,0,,SQL,,,"SQL,,"
3692,Zayne,Hunter,,Lineman,Production       ,2019-11-11,,-1459.333333,3,109230.4,1919.16,2624.73,,SQL,,,"SQL,,"
3697,Sonia,Skinner,,Technician,Production       ,2020-06-28,,-1467,4,6397.3,0,0,Pig,,R,Python,",R,Python"
3700,Brenden,Nash,,Supervisor,Production       ,2019-10-24,,-1458.733333,1,33859.62,274.53,3.6,,,,Java/Javascript,",,Java/Javascript"
3701,Genesis,Coleman,,Mechanic,Production       ,2019-11-09,,-1459.266667,2,58752.48,0,2250.8,Hadoop,mySQL,SAS,Python,"mySQL,SAS,Python"
3702,Justice,Branch,,Foreman,Production       ,2019-07-13,,-1455.3,3,3005.47,0,0,,,,,",,"
3706,Mareli,Parker,,Laborer,Production       ,2019-09-23,,-1457.7,3,36842.8,0,0,,,,,",,"
3707,Joshua,Mitchell,,Manager,Production       ,2022-12-11,,-1496.866667,3,55200.34,10079.73,1452.05,,,,,",,"
3710,Dean,Middleton,,Foreman,Production       ,2021-10-29,,-1483.266667,1,66980.96,972.18,0,,,,,",,"
3711,Marlene,Bates,,Administrative,Production       ,2021-07-17,,-1479.8,1,61330.24,5873.34,521.39,,,,,",,"
3713,Melanie,Kennedy,,Administrator,Production       ,2020-07-21,,-1467.766667,3,50201.44,0,0,,SQL,SAS,Python,"SQL,SAS,Python"
3714,Aleena,Mercer,,Laborer,Production       ,2020-01-19,,-1461.633333,4,34820,1842.32,972.9,,SQL,,,"SQL,,"
3715,Jake,White,,Coordinator,Production       ,2021-09-12,,-1481.7,4,9669.5,294.86,4,,,,,",,"
3717,Keshawn,Le,,Specialist,Production       ,2023-05-18,,-1502.133333,2,69240,4907.83,3611.06,,SQL,SAS,,"SQL,SAS,"
3719,Cannon,Hester,,Laborer,Production       ,2022-07-22,,-1492.133333,3,31820.32,0,1337.01,,,,,",,"
3727,Katherine,Russo,,Supervisor,Production       ,2021-08-26,,-1481.133333,3,67534.4,0,0,Pig,SQL,,Java/Javascript,"SQL,,Java/Javascript"
3728,Aydan,Robbins,,Laborer,Production       ,2021-12-23,,-1485.1,5,64083.2,0,5342,Pig,,,,",,"
3730,Bobby,Chung,,Engineer,Production       ,2022-01-18,,-1485.966667,4,52577.6,0,721.24,MapReduce/Elastic MapReduce,,,,",,"
3732,Orion,Ochoa,,Technician,Production       ,2020-05-31,,-1466.066667,5,67720,273.14,4250,Hadoop,,,Java/Javascript,",,Java/Javascript"
3734,Lindsey,Rocha,,Engineer,Production       ,2019-03-07,,-1451.033333,3,32899.67,6739.21,182.4,Pig,,,Ruby,",,Ruby"
3735,Chace,Gray,,Project Manager,Production       ,2019-05-29,,-1453.8,1,44460.8,0,2083.96,MapReduce/Elastic MapReduce,,SAS,Python,",SAS,Python"
3737,Arielle,Escobar,,Director,Production       ,2018-11-19,,-1447.433333,5,35299.2,37.51,0,Pig,SQL,,Java/Javascript,"SQL,,Java/Javascript"
3743,Mercedes,Cook,,Locator,Production       ,2020-05-30,,-1466.033333,2,43604.26,0,92030.73,,,,C/C++/C#/Objective-C,",,C/C++/C#/Objective-C"
3744,Skyler,Blankenship,,Lineman,Production       ,2020-09-11,,-1469.5,5,73395.91,12229.81,3654.67,,,,Python,",,Python"
3746,Bridget,Wu,,Mechanic,Production       ,2020-07-13,,-1467.5,3,46384,8304.03,6068.6,,,,,",,"
3748,Aron,Ali,,Laborer,Production       ,2019-04-06,,-1452.033333,1,4199.32,0,0,,,SPSS,Python,",SPSS,Python"
3749,Kayden,Soto,,Planner,Production       ,2021-02-16,,-1474.766667,4,17051.6,0,0,,,SAS,,",SAS,"
3750,Micaela,Conner,,Engineer,Production       ,2020-02-17,,-1462.6,1,103272,0,900.12,Hadoop,SQL,SPSS,Java/Javascript,"SQL,SPSS,Java/Javascript"
3751,Arthur,Mitchell,,Model Assistant,Production       ,2021-10-15,,-1482.8,3,11526.67,113.7,15.4,,SQL,R,,"SQL,R,"
3752,Deven,Morse,,Engineer,Production       ,2022-07-06,,-1491.6,2,2596.45,0,0,,SQL,R,,"SQL,R,"
3756,Junior,Bridges,,Driller,Production       ,2021-05-24,,-1478,3,51798.4,938.33,968.75,,SQL,SAS,,"SQL,SAS,"
3760,Ryan,Tate,,Technician,Production       ,2021-08-24,,-1481.066667,3,38976.96,297.01,0.8,,,,,",,"
3762,Gavyn,Riggs,,Engineer,Production       ,2020-07-18,,-1467.666667,2,25247.21,0,0.6,MapReduce/Elastic MapReduce,SQL,R,Python,"SQL,R,Python"
3764,Cristal,Bradshaw,,Manager,Production       ,2022-02-16,,-1486.933333,3,36523.2,800.67,1616.1,Hive,mySQL,STATA,Python,"mySQL,STATA,Python"
3765,Guadalupe,Burke,,Runner,Production       ,2022-09-02,,-1493.533333,3,8665.2,1257.39,2600.33,,SQL,,Python,"SQL,,Python"
3768,Morgan,Blackwell,,Foreman,Production       ,2020-12-31,,-1473.2,4,33467.12,24.32,0,Hive,SQL,SPSS,,"SQL,SPSS,"
3769,Ivan,Wright,,Engineer,Production       ,2020-12-12,,-1472.566667,3,32956.28,418.95,271.06,Pig,Teradata,R,,"Teradata,R,"
3777,Kaitlin,Barker,,Lineman,Production       ,2021-11-09,,-1483.633333,3,34202.56,3663.26,753.8,,SQL,,,"SQL,,"
3783,Aaliyah,Watts,,Engineer,Production       ,2020-05-09,,-1465.333333,3,57848.24,0,0,,SQL,,Python,"SQL,,Python"
3784,Ashton,Larsen,,Supervisor,Production       ,2022-08-14,,-1492.9,3,68375.2,2846.98,86474.57,,SQL,SPSS,Python,"SQL,SPSS,Python"
3785,Joshua,Gibson,,Director,Production       ,2022-01-18,,-1485.966667,3,64083.2,2779.35,2983.4,Hive,Oracle,SPSS,Python,"Oracle,SPSS,Python"
3789,Deanna,Sellers,,Foreman,Production       ,2020-06-07,,-1466.3,3,25802,0,0,Hadoop,,,Java/Javascript,",,Java/Javascript"
3791,Bentley,Rush,,Administration,Production       ,2020-03-28,,-1463.933333,3,75755.2,3387.89,6688.15,MapReduce/Elastic MapReduce,,R,Python,",R,Python"
3793,Roselyn,Roberts,,Manager,Production       ,2019-04-20,,-1452.5,3,10713.76,0,129.75,,,MatLab,Python,",MatLab,Python"
3794,Ayden,Chambers,,Foreman,Production       ,2018-09-09,,-1445.066667,5,75755.2,0,3268.71,,,MatLab,Python,",MatLab,Python"
3795,Kaitlynn,Serrano,,Manager,Production       ,2022-07-14,,-1491.866667,3,48936.96,0,0,,,,Java/Javascript,",,Java/Javascript"
3797,Maria,Grant,,Splicer,Production       ,2020-05-15,,-1465.533333,3,15777.01,0,53.4,Hadoop,,,Java/Javascript,",,Java/Javascript"
3799,Sophie,Zavala,,Director,Production       ,2022-10-15,,-1494.966667,3,75755.2,8474.89,2992.25,,,R,Python,",R,Python"
3800,Amya,Grant,,Administrator,Production       ,2019-07-11,,-1455.233333,3,58550.4,0,3832,,SQL,R,Java/Javascript,"SQL,R,Java/Javascript"
3801,Jaydan,Neal,,Laborer,Production       ,2019-10-02,,-1458,3,78924.4,25533.68,12333.12,,,,Ruby,",,Ruby"
3802,Amiyah,Ramirez,,Project Manager,Production       ,2021-03-04,,-1475.3,3,12569.9,420.24,5.3,NoSQL,SQL,R,Python,"SQL,R,Python"
3804,Brendon,Wilson,,Lineman,Production       ,2019-05-15,,-1453.333333,3,84928,0,0,NoSQL,SQL,R,Python,"SQL,R,Python"
3805,Nancy,Short,,Mechanic,Production       ,2022-04-28,,-1489.3,3,80647.15,70794.2,1206.75,,,,Python,",,Python"
3810,Ann,Daniele,,Administrator,IT/IS,2020-02-16,,-1462.566667,3,76947.66,27458.92,3558.99,Hive,SQL,,Python,"SQL,,Python"
3813,Alejandro,Bacong,,Engineer,IT/IS,2022-08-24,,-1493.233333,3,62648.8,0,0,,SQL,,Java/Javascript,"SQL,,Java/Javascript"
3815,Neville,Tredinnick,,Coordinator,IT/IS,2021-03-26,,-1476.033333,3,69240,6185.92,6653.01,,Teradata,SAS,Python,"Teradata,SAS,Python"
3816,Anthony,Cisco,,Technician,IT/IS,2021-05-01,,-1477.233333,3,65289.54,14060.49,3462,MapReduce/Elastic MapReduce,,,C/C++/C#/Objective-C,",,C/C++/C#/Objective-C"
3819,Tanya,Morway,,Foreman,IT/IS,2020-01-20,,-1461.666667,3,52839.83,29114.91,2288.93,,,,,",,"
3821,Jeremiah,Semizoglou,,Manager,IT/IS,2021-12-18,,-1484.933333,3,46384,1938.46,4169.21,Hadoop,SQL,SPSS,,"SQL,SPSS,"
3824,Derek,Holmes,,Administrator,IT/IS,2020-01-07,,-1461.233333,3,51798.4,7325.75,1761.14,,,,,",,"
3825,Danika,Deleon,,Tower Hand,IT/IS,2022-11-05,,-1495.666667,3,69240,0,5864.4,MapReduce/Elastic MapReduce,SQL,R,Python,"SQL,R,Python"
3827,Frankie,Carrillo,,Engineer,IT/IS,2019-05-29,,-1453.8,3,76335.77,4547.6,3140.78,Hadoop,SQL,SPSS,,"SQL,SPSS,"
3828,Quintin,Solomon,,Lineman,IT/IS,2019-09-12,,-1457.333333,3,10603.2,0,22.8,,SQL,,,"SQL,,"
3830,Mariana,Glass,,Tower Hand,IT/IS,2019-08-20,,-1456.566667,3,48514.32,7549.84,97.32,Hadoop,,,Java/Javascript,",,Java/Javascript"
3831,Payton,Cross,,Laborer,IT/IS,2018-09-14,,-1445.233333,3,55461.95,6080.51,129.75,NoSQL,SQL,,Ruby,"SQL,,Ruby"
3836,Marcos,Petty,,Technician,IT/IS,2021-08-13,,-1480.7,3,75755.2,18693.06,2700,MapReduce/Elastic MapReduce,,,Python,",,Python"
3839,Dereon,Page,,Lineman,IT/IS,2021-10-11,,-1482.666667,3,72825.6,0,3840,,Teradata,,,"Teradata,,"
3841,Paris,Simpson,,Laborer,IT/IS,2021-03-20,,-1475.833333,3,43467.52,0,829.6,,mySQL,,,"mySQL,,"
3845,Jaiden,Underwood,,Laborer,Executive Office,2019-08-25,,-1456.733333,3,107433.6,0,6658.28,Hive,,,Python,",,Python"
3848,Nathaly,Huffman,,Technician,IT/IS,2019-09-24,,-1457.733333,3,61278.44,0,2168.95,Hadoop,,,Python,",,Python"
3849,Nancy,Clay,,Foreman,IT/IS,2021-02-13,,-1474.666667,3,62649.6,0,4920,Pig,SQL,,,"SQL,,"
3858,Bailey,Humphrey,,Technician,IT/IS,2022-01-22,,-1486.1,3,108708.8,0,6783.3,,SQL,,Python,"SQL,,Python"
3861,Lizbeth,Hunt,,Flagger,IT/IS,2022-03-24,,-1488.133333,3,41.4,0,0,,,,,",,"
3863,Eugene,Mueller,,Technician,IT/IS,2019-06-07,,-1454.1,3,64130.3,0,0,,,,,",,"
3867,Lena,Sandoval,,Clerk,Executive Office,2018-08-26,,-1444.6,3,77184.01,3665.13,5733.43,,SQL,R,Python,"SQL,R,Python"
3868,Adrien,Olsen,,Administrative,IT/IS,2019-08-17,,-1456.466667,3,4990.09,0,0,,SQL,R,Python,"SQL,R,Python"
3871,Kamari,Mcgrath,,Lineman,IT/IS,2022-12-15,,-1497,3,25090.12,0,0,,,SPSS,,",SPSS,"
3874,Aspen,Reyes,,Laborer,IT/IS,2020-06-02,,-1466.133333,3,45230.6,3687.18,1811.6,,SQL,SAS,,"SQL,SAS,"
3875,Rudy,Richardson,,Laborer,IT/IS,2021-06-29,,-1479.2,3,48064.16,513.23,0,,,SPSS,,",SPSS,"
3876,Alana,Castro,,Lineman,IT/IS,2021-10-24,,-1483.1,3,61632,0,0,,,SPSS,,",SPSS,"
3881,Abby,Woodward,,Laborer,IT/IS,2019-06-19,,-1454.5,3,76945.7,3650.11,4243.7,,,R,Python,",R,Python"
3882,Litzy,Esparza,,Operator,IT/IS,2019-01-30,,-1449.833333,3,45347.2,2723.29,1234.18,,,,,",,"
3884,Gilberto,Macdonald,,Engineer,IT/IS,2019-02-02,,-1449.933333,3,41918.24,873.26,2371.3,,SQL,,,"SQL,,"
3885,Armando,Macias,,Engineer,IT/IS,2021-12-08,,-1484.6,3,58772.8,0,0,,SQL,,,"SQL,,"
3886,Britney,Kelly,,Technician,IT/IS,2018-10-12,,-1446.166667,3,19160.46,0,3,,,,,",,"
3891,Brooklynn,Greene,,Engineer,IT/IS,2022-05-26,,-1490.233333,3,48300.8,1770.7,0,,SQL,,,"SQL,,"
3892,Maxwell,Mcpherson,,Principal,IT/IS,2022-10-31,,-1495.5,3,87704,3994.89,11743.98,,SQL,,,"SQL,,"
3894,Yesenia,Nielsen,,Lineman,IT/IS,2023-05-29,,-1502.5,3,91248.4,0,0,MapReduce/Elastic MapReduce,SQL,SPSS,Python,"SQL,SPSS,Python"
3900,Abel,Baker,,Field Technician,IT/IS,2023-06-16,,-1503.1,3,40812.8,0,1981,,SQL,,,"SQL,,"
3901,Deven,Merritt,,Project Manager,Executive Office,2021-06-18,,-1478.833333,3,63248.3,13901.66,2969.01,MapReduce/Elastic MapReduce,,R,,",R,"
3903,Hezekiah,Thompson,,Driver,IT/IS,2019-05-14,,-1453.3,3,210.45,0,0,,,SPSS,,",SPSS,"
3904,Quintin,Fry,,Engineer,IT/IS,2020-12-27,,-1473.066667,3,60995.2,807.48,1348.85,,,SPSS,,",SPSS,"
3906,Amaris,Miller,,Splicer,IT/IS,2020-08-25,,-1468.933333,3,51689.6,4676.25,2854.65,Pig,SQL,SAS,Python,"SQL,SAS,Python"
3907,Barrett,Wilcox,,Director,IT/IS,2022-02-24,,-1487.2,3,23688.63,944.32,1453.74,,SQL,,,"SQL,,"
3911,Vanessa,James,,Splicer,IT/IS,2021-05-28,,-1478.133333,3,72825.6,0,7620.8,,SQL,,,"SQL,,"
3915,Rhys,Barry,,Foreman,IT/IS,2022-08-28,,-1493.366667,3,48072.45,0,2115.5,Hive,SQL,SPSS,Python,"SQL,SPSS,Python"
3916,Jonas,Rowland,,Coordinator,IT/IS,2022-06-27,,-1491.3,3,26236.8,0,3667.5,NoSQL,SQL,SAS,Python,"SQL,SAS,Python"
3919,Yaritza,Sherman,,Tower Hand,IT/IS,2023-07-06,,-1503.766667,3,103203.96,51471.57,4863.18,NoSQL,SQL,,Python,"SQL,,Python"
3922,Kaitlin,Hickman,,Lineman,IT/IS,2018-12-25,,-1448.633333,3,75755.2,35632.36,7834.78,Hive,SQL,SAS,Python,"SQL,SAS,Python"
3924,Walter,Zuniga,,Technician,IT/IS,2021-05-22,,-1477.933333,3,207,0,0,Hadoop,SQL,,,"SQL,,"
3926,Jeffery,Gamble,,Supervisor,IT/IS,2019-02-27,,-1450.766667,3,7588.9,0,0,NoSQL,SQL,,Python,"SQL,,Python"
3930,Bruce,Wallace,,Helper,IT/IS,2019-11-24,,-1459.766667,3,43200.52,7531.69,1076.87,Hive,SQL,R,Ruby,"SQL,R,Ruby"
3931,Giovani,Nelson,,Drafter,IT/IS,2021-09-24,,-1482.1,3,65913.6,0,4076.4,MapReduce/Elastic MapReduce,SQL,SAS,Python,"SQL,SAS,Python"
3932,Ari,Anthony,,Billing,IT/IS,2022-08-17,,-1493,3,41824.58,388.18,22.28,Hive,SQL,R,Python,"SQL,R,Python"
3933,Laylah,Branch,,Engineer,IT/IS,2023-04-18,,-1501.133333,3,55317.44,0,1344.5,Hive,SQL,SAS,Python,"SQL,SAS,Python"
3935,Arjun,Tyler,,Lineman,IT/IS,2020-12-25,,-1473,3,34713.33,0,0,Pig,,R,,",R,"
3937,Daniff,Hernandez,,Laborer,IT/IS,2022-11-04,,-1495.633333,3,21353.15,1638.71,483.36,Pig,mySQL,R,Python,"mySQL,R,Python"
3938,Lori,Roby,,Tower Hand,IT/IS,2020-04-20,,-1464.7,3,43923.2,0,2800,Pig,SQL,SAS,Python,"SQL,SAS,Python"
3939,Thomas,Murray,,Foreman,IT/IS,2019-09-05,,-1457.1,3,28597.32,1801.85,30.63,Pig,Teradata,SAS,Python,"Teradata,SAS,Python"
3940,Karthikeyan,Ait Sidi,,Technician,IT/IS,2019-08-11,,-1456.266667,3,61368,5076.87,2621.38,Hadoop,SQL,SPSS,Python,"SQL,SPSS,Python"
3941,Ivan,Rogers,,Laborer,IT/IS,2018-11-04,,-1446.933333,3,120049.6,0,0,Pig,SQL,SAS,Ruby,"SQL,SAS,Ruby"
3944,Julia,Zhou,,Administrator,IT/IS,2020-12-21,,-1472.866667,3,64368.04,11917.48,2320.08,,,,HTML/HTML5,",,HTML/HTML5"
